alertID,Rule Description,Source IP,MITRE ATT&CK Technique,Rule ID,Fired Times,Severity Level,Timestamp
1398,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,78,5,Apr 11 15:02:03
1399,New dpkg (Debian Package) installed.,Unknown,,2902,6,7,Unknown
1400,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1436,5,Apr 11 16:40:04
1401,sshd: Attempt to login using a non-existent user,212.64.10.125,"Password Guessing,SSH",5710,2093,5,Apr 11 13:51:19
1402,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1573,5,Apr 11 14:33:06
1403,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,784,5,Apr 11 15:26:02
1404,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,92,5,Apr 11 16:03:01
1405,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,332,5,Apr 11 13:14:03
1406,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1628,5,Apr 11 13:45:02
1407,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,2062,5,Apr 11 16:52:01
1408,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,2125,5,Apr 11 16:53:04
1409,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1067,5,Apr 11 13:37:02
1410,PAM: User login failed.,180.101.88.229,Password Guessing,5503,327,5,01-04-2011 11:23
1411,PAM: User login failed.,124.221.245.149,Password Guessing,5503,1517,5,Apr 11 13:59:03
1412,PAM: User login failed.,104.225.217.122,Password Guessing,5503,340,5,Apr 11 14:09:03
1413,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1704,5,Apr 11 15:59:02
1414,sshd: Attempt to login using a non-existent user,81.30.162.18,"Password Guessing,SSH",5710,763,5,01-04-2011 11:48
1415,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1308,5,Apr 11 14:25:01
1416,sshd: Attempt to login using a non-existent user,170.64.161.109,"Password Guessing,SSH",5710,802,5,Apr 11 13:31:51
1417,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,160,5,Apr 11 13:07:05
1418,PAM: Multiple failed logins in a small period of time.,104.225.217.122,Brute Force,5551,27,10,Apr 11 16:15:02
1419,PAM: User login failed.,180.101.88.229,Password Guessing,5503,448,5,01-04-2011 12:39
1420,sshd: brute force trying to get access to the system. Non existent user.,104.225.217.122,Brute Force,5712,184,10,Apr 11 16:49:02
1421,sshd: Attempt to login using a non-existent user,170.64.161.109,"Password Guessing,SSH",5710,1515,5,Apr 11 14:31:10
1422,PAM: User login failed.,104.225.217.122,Password Guessing,5503,1131,5,Apr 11 13:50:02
1423,syslog: User missed the password more than one time,180.101.88.229,Brute Force,2502,67,10,Apr 11 16:39:29
1424,PAM: User login failed.,152.136.182.163,Password Guessing,5503,995,5,Apr 11 13:46:56
1425,PAM: User login failed.,170.64.161.109,Password Guessing,5503,714,5,Apr 11 14:22:53
1426,sshd: Attempt to login using a non-existent user,81.192.46.38,"Password Guessing,SSH",5710,236,5,01-04-2011 12:09
1427,PAM: User login failed.,104.225.217.122,Password Guessing,5503,532,5,Apr 11 15:33:01
1428,PAM: User login failed.,104.225.217.122,Password Guessing,5503,275,5,Apr 11 13:21:01
1429,sshd: Attempt to login using a non-existent user,170.64.161.109,"Password Guessing,SSH",5710,1484,5,Apr 11 14:30:09
1430,PAM: User login failed.,170.64.196.141,Password Guessing,5503,744,5,01-04-2011 11:55
1431,sshd: authentication failed.,180.101.88.229,"Password Guessing,SSH",5760,268,5,Apr 11 15:51:05
1432,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,497,5,Apr 11 16:15:02
1433,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,612,5,Apr 11 13:25:04
1434,PAM: User login failed.,104.225.217.122,Password Guessing,5503,861,5,Apr 11 15:53:02
1435,PAM: User login failed.,104.225.217.122,Password Guessing,5503,1246,5,Apr 11 14:55:02
1436,PAM: Login session opened.,Unknown,Valid Accounts,5501,10,3,Apr 11 14:09:01
1437,sshd: Attempt to login using a non-existent user,43.134.46.239,"Password Guessing,SSH",5710,789,5,01-04-2011 11:49
1438,sshd: Attempt to login using a non-existent user,43.153.207.95,"Password Guessing,SSH",5710,848,5,01-04-2011 11:52
1439,syslog: User missed the password more than one time,180.101.88.229,Brute Force,2502,133,10,01-04-2011 12:58
1440,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,448,5,Apr 11 13:19:02
1441,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1699,5,Apr 11 16:45:05
1442,syslog: User missed the password more than one time,39.100.241.126,Brute Force,2502,105,10,01-04-2011 12:51
1443,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,526,5,Apr 11 15:17:04
1444,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1481,5,Apr 11 13:43:02
1445,sshd: Attempt to login using a non-existent user,81.192.46.38,"Password Guessing,SSH",5710,185,5,01-04-2011 12:07
1446,sshd: Attempt to login using a non-existent user,81.30.162.18,"Password Guessing,SSH",5710,310,5,01-04-2011 12:13
1447,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,188,5,Apr 11 13:49:02
1448,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,2185,5,Apr 11 14:55:02
1449,PAM: Multiple failed logins in a small period of time.,104.225.217.122,Brute Force,5551,3,10,Apr 11 16:01:02
1450,sshd: Attempt to login using a non-existent user,140.143.142.95,"Password Guessing,SSH",5710,2116,5,Apr 11 13:51:38
1451,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1331,5,Apr 11 15:45:02
1452,PAM: User login failed.,104.225.217.122,Password Guessing,5503,664,5,Apr 11 14:20:02
1453,PAM: User login failed.,180.101.88.229,Password Guessing,5503,304,5,Apr 11 16:15:41
1454,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,403,5,Apr 11 13:17:02
1455,sshd: authentication failed.,218.92.0.27,"Password Guessing,SSH",5760,107,5,Apr 11 16:14:26
1456,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1,5,Apr 11 15:00:01
1457,sshd: Attempt to login using a non-existent user,202.185.181.42,"Password Guessing,SSH",5710,1577,5,Apr 11 15:54:27
1458,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,2210,5,Apr 11 13:53:02
1459,PAM: User login failed.,104.225.217.122,Password Guessing,5503,426,5,Apr 11 15:27:02
1460,PAM: Multiple failed logins in a small period of time.,104.225.217.122,Brute Force,5551,44,10,Apr 11 13:28:02
1461,PAM: User login failed.,104.225.217.122,Password Guessing,5503,699,5,Apr 11 13:40:02
1462,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,569,5,Apr 11 15:19:02
1463,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1294,5,Apr 11 16:37:02
1464,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1360,5,Apr 11 16:39:02
1465,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,718,5,Apr 11 13:29:05
1466,PAM: User login failed.,104.225.217.122,Password Guessing,5503,472,5,Apr 11 14:13:02
1467,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1475,5,Apr 11 14:30:05
1468,PAM: User login failed.,104.225.217.122,Password Guessing,5503,519,5,Apr 11 13:35:03
1469,sshd: Attempt to login using a non-existent user,14.215.46.149,"Password Guessing,SSH",5710,1194,5,Apr 11 16:34:50
1470,PAM: User login failed.,104.225.217.122,Password Guessing,5503,331,5,Apr 11 13:25:01
1471,PAM: User login failed.,104.225.217.122,Password Guessing,5503,478,5,Apr 11 13:33:02
1472,sshd: authentication failed.,180.101.88.229,"Password Guessing,SSH",5760,284,5,Apr 11 15:52:02
1473,sshd: Attempt to login using a non-existent user,140.143.142.95,"Password Guessing,SSH",5710,12,5,Apr 11 14:01:23
1474,sshd: Attempt to login using a non-existent user,110.40.153.96,"Password Guessing,SSH",5710,663,5,Apr 11 16:19:42
1475,PAM: User login failed.,180.101.88.229,Password Guessing,5503,1115,5,Apr 11 13:49:49
1476,sshd: Attempt to login using a non-existent user,43.134.46.239,"Password Guessing,SSH",5710,34,5,01-04-2011 12:01
1477,PAM: User login failed.,136.228.161.67,Password Guessing,5503,384,5,01-04-2011 12:27
1478,PAM: User login failed.,104.225.217.122,Password Guessing,5503,1153,5,Apr 11 14:49:02
1479,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,590,5,Apr 11 14:08:04
1480,sshd: Attempt to login using a non-existent user,140.143.142.95,"Password Guessing,SSH",5710,1968,5,Apr 11 13:49:24
1481,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,167,5,Apr 11 15:05:05
1482,sshd: Attempt to login using a non-existent user,208.81.201.3,"Password Guessing,SSH",5710,109,5,01-04-2011 12:04
1483,Successful sudo to ROOT executed.,Unknown,Sudo and Sudo Caching,5402,7,3,Apr 11 13:06:01
1484,sshd: Attempt to login using a non-existent user,208.81.201.3,"Password Guessing,SSH",5710,139,5,01-04-2011 12:05
1485,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,42,5,Apr 11 14:07:04
1486,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1994,5,Apr 11 13:50:02
1487,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,918,5,Apr 11 15:31:01
1488,PAM: User login failed.,157.245.104.97,Password Guessing,5503,114,5,01-04-2011 12:06
1489,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1248,5,Apr 11 14:23:01
1490,sshd: authentication failed.,180.101.88.229,"Password Guessing,SSH",5760,253,5,Apr 11 13:42:29
1491,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,336,5,Apr 11 16:10:04
1492,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,756,5,Apr 11 13:30:04
1493,PAM: Login session opened.,Unknown,Valid Accounts,5501,12,3,Apr 11 14:11:01
1494,PAM: User login failed.,180.101.88.229,Password Guessing,5503,1064,5,Apr 11 14:42:11
1495,PAM: Login session closed.,Unknown,,5502,10,3,01-04-2011 12:44
1496,PAM: User login failed.,180.101.88.229,Password Guessing,5503,701,5,Apr 11 15:43:36
1497,sshd: authentication failed.,Unknown,"Password Guessing,SSH",5760,456,5,01-04-2011 11:44
1498,sshd: authentication failed.,188.166.47.99,"Password Guessing,SSH",5760,531,5,01-04-2011 11:53
1499,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1632,5,Apr 11 13:45:02
1500,PAM: User login failed.,85.209.11.27,Password Guessing,5503,163,5,01-04-2011 11:14
1501,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,2014,5,Apr 11 13:50:04
1502,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,619,5,Apr 11 15:20:05
1503,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1420,5,Apr 11 13:42:04
1504,PAM: User login failed.,140.143.142.95,Password Guessing,5503,61,5,Apr 11 14:01:21
1505,sshd: authentication failed.,152.136.182.163,"Password Guessing,SSH",5760,386,5,Apr 11 13:49:33
1506,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1399,5,Apr 11 14:28:01
1507,sshd: authentication failed.,180.101.88.229,"Password Guessing,SSH",5760,439,5,01-04-2011 11:41
1508,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1941,5,Apr 11 13:49:05
1509,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1186,5,Apr 11 14:21:02
1510,sshd: authentication failed.,150.109.203.15,"Password Guessing,SSH",5760,227,5,01-04-2011 12:19
1511,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,780,5,Apr 11 15:26:02
1512,sshd: authentication failed.,39.100.241.126,"Password Guessing,SSH",5760,431,5,01-04-2011 12:50
1513,sshd: Attempt to login using a non-existent user,81.30.162.18,"Password Guessing,SSH",5710,98,5,01-04-2011 12:03
1514,sshd: authentication failed.,Unknown,"Password Guessing,SSH",5760,335,5,01-04-2011 11:30
1515,PAM: User login failed.,139.186.181.185,Password Guessing,5503,344,5,01-04-2011 12:23
1516,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1205,5,Apr 11 15:40:03
1517,PAM: User login failed.,183.81.169.238,Password Guessing,5503,29,5,01-04-2011 12:01
1518,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1927,5,Apr 11 16:49:04
1519,PAM: User login failed.,104.225.217.122,Password Guessing,5503,638,5,Apr 11 15:39:04
1520,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1979,5,Apr 11 14:48:01
1521,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,30,5,Apr 11 16:08:04
1522,PAM: User login failed.,104.225.217.122,Password Guessing,5503,662,5,Apr 11 13:39:02
1523,syslog: User authentication failure.,Unknown,,2501,8,5,01-04-2011 12:49
1524,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,819,5,Apr 11 13:32:02
1525,PAM: User login failed.,104.225.217.122,Password Guessing,5503,718,5,Apr 11 15:45:02
1526,PAM: User login failed.,170.64.161.109,Password Guessing,5503,1494,5,Apr 11 13:58:38
1527,PAM: User login failed.,104.225.217.122,Password Guessing,5503,779,5,Apr 11 15:48:02
1528,sshd: Attempt to login using a non-existent user,124.156.211.11,"Password Guessing,SSH",5710,938,5,01-04-2011 11:56
1529,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,53,5,Apr 11 13:03:13
1530,sshd: Attempt to login using a non-existent user,110.40.153.96,"Password Guessing,SSH",5710,252,5,Apr 11 16:07:56
1531,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,207,5,Apr 11 16:55:02
1532,PAM: User login failed.,104.225.217.122,Password Guessing,5503,109,5,Apr 11 15:07:02
1533,syslog: User missed the password more than one time,180.101.88.229,Brute Force,2502,60,10,01-04-2011 11:33
1534,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1687,5,Apr 11 15:58:03
1535,PAM: User login failed.,104.225.217.122,Password Guessing,5503,767,5,Apr 11 16:38:02
1536,PAM: User login failed.,110.40.132.227,Password Guessing,5503,930,5,Apr 11 15:57:40
1537,sshd: Attempt to login using a non-existent user,170.64.161.109,"Password Guessing,SSH",5710,140,5,Apr 11 13:38:23
1538,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,637,5,Apr 11 13:26:04
1539,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1553,5,Apr 11 15:54:02
1540,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,2065,5,Apr 11 16:52:01
1541,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1416,5,Apr 11 14:28:03
1542,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,165,5,Apr 11 13:08:02
1543,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1511,5,Apr 11 15:52:01
1544,PAM: User login failed.,150.109.203.15,Password Guessing,5503,246,5,01-04-2011 12:14
1545,PAM: Multiple failed logins in a small period of time.,104.225.217.122,Brute Force,5551,15,10,Apr 11 16:08:02
1546,PAM: User login failed.,104.225.217.122,Password Guessing,5503,851,5,Apr 11 16:42:02
1547,PAM: User login failed.,180.101.88.229,Password Guessing,5503,224,5,01-04-2011 12:13
1548,PAM: User login failed.,81.30.162.18,Password Guessing,5503,244,5,01-04-2011 12:14
1549,PAM: User login failed.,104.225.217.122,Password Guessing,5503,716,5,Apr 11 14:23:02
1550,PAM: Login session opened.,Unknown,Valid Accounts,5501,33,3,Apr 11 13:32:01
1551,sshd: Attempt to login using a non-existent user,14.215.46.149,"Password Guessing,SSH",5710,1109,5,Apr 11 16:32:51
1552,PAM: User login failed.,104.225.217.122,Password Guessing,5503,372,5,Apr 11 15:24:02
1553,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1084,5,Apr 11 14:18:01
1554,PAM: User login failed.,104.225.217.122,Password Guessing,5503,843,5,Apr 11 14:30:03
1555,PAM: User login failed.,104.225.217.122,Password Guessing,5503,657,5,Apr 11 15:40:03
1556,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,105,5,Apr 11 16:28:04
1557,PAM: User login failed.,180.101.88.229,Password Guessing,5503,158,5,Apr 11 13:12:05
1558,PAM: User login failed.,104.225.217.122,Password Guessing,5503,252,5,Apr 11 13:19:02
1559,PAM: Login session closed.,Unknown,,5502,47,3,Apr 11 16:46:04
